url,titre,auteurrices,langue,resume,thematique,type,mots_cles,conference
https://r2013-lyon.sciencesconf.org/18866.html,Développement d'une application sous R pour la Surveillance Observationnelle des Problèmes de Santé au Travail,"Delphine Rieutort, Régis De Gaudemaris, Dominique Bicout",Applied statistics,NA,NA,oral,"maladies professionnelles, surveillance observationnelle, modélisation, programmation, logiciel R",rr2013
https://r2013-lyon.sciencesconf.org/19159.html,Estimation des données manquantes en morphométrie : quelle limite choisir ?,"Julien Clavel, Gildas Merceron, Gilles Escarguel",Applied statistics,NA,NA,oral,"Imputations multiples, données manquantes, morphométrie, simulations, ordinations, superimpositions procrustes",rr2013
https://r2013-lyon.sciencesconf.org/19269.html,Prédiction de la réactivité du glycérol sur les catalyseurs métalliques,"Jeremie Zaffran, Carine Michel, Francoise Delbecq, Philippe Sautet",Applied statistics,NA,NA,oral,"régression linéaire, prédiction, erreurs, boite à moustaches, catalyse, DFT",rr2013
https://r2013-lyon.sciencesconf.org/17872.html,"What a statistician might want to know about human color vision, but was afraid to ask!",Kenneth Knoblauch,sess_4216,NA,NA,oral,"visualisation, graphiques, couleur",rr2013
https://r2013-lyon.sciencesconf.org/18422.html,KmL3D: K-means pour données longitudinales jointes,"Christophe Genolini, Jean-Baptiste Pingault, Bruno Falissard",sess_4216,NA,NA,oral,"K, means, trajectoires jointes, partitionnement, interface graphique, graphes 3D dynamiques.",rr2013
https://r2013-lyon.sciencesconf.org/19104.html,MFAMIX : une extension de l'analyse factorielle multiple pour des groupes de variables mixtes,Amaury Labenne,Data Analysis,NA,NA,oral,"analyse factorielle multiple, méthode PCAMIX, analyse de la qualité de vie",rr2013
https://r2013-lyon.sciencesconf.org/19237.html,Méthodes de couplage de deux K-tableaux et collections de graphiques,"Jean Thioulouse, Aurélie Siberchicot, Alice Julien Laferrière, Anne-Béatrice Dufour, Stéphane Dray",Data Analysis,NA,NA,oral,"Analyse de données, Ecologie, ade4",rr2013
https://r2013-lyon.sciencesconf.org/19164.html,aste: An R package for the adaptive estimation the right tail,Frederico Caeiro,Poster,NA,NA,poster,"Extreme value index, semi, parametric estimation, bias reduction.",rr2013
https://r2013-lyon.sciencesconf.org/19247.html,Cascade : un package R pour étudier la dispersion d'un signal dans un réseau de gènes.,"Nicolas Jung, Laurent Vallat, Seiamak Bahram, Maumy-Bertrand Myriam, Frédéric Bertrand",Poster,NA,NA,poster,"Statistique, Biologie, Lasso, Réseau de régulation génique",rr2013
https://r2013-lyon.sciencesconf.org/19287.html,Corrélations entre maillages 3D au moyen du logiciel R application à l'imagerie par IRM de l'accident vasculaire cérébral,"Anaïs Rouanet, Carole Frindel, David Rousseau",Poster,NA,NA,poster,"Imagerie, Neuroscience, Corrélation",rr2013
https://r2013-lyon.sciencesconf.org/18850.html,Corrélations entre signaux EEG : un code d'analyse parallélisé,"Anne Cheylus, Raphaël Fargier, Tatjana Nazir",Poster,NA,NA,poster,"Statistiques, EEG, Corrélations, Test de permutations, Calcul parallèle",rr2013
https://r2013-lyon.sciencesconf.org/19240.html,Parallel Computing in R using the Bot Package,Florent Chuffart,Poster,NA,NA,poster,"Distributed Computing, Bag of Tasks, Parameter Sweep",rr2013
https://r2013-lyon.sciencesconf.org/19806.html,Un package pour utiliser les Cumulative Distribution Networks,"Van Trung Pham, Gildas Mazo",Poster,NA,NA,poster,"Cumulative Distribution Networks, graphe, vraisemblance, fonction de répartition multivariée",rr2013
https://r2013-lyon.sciencesconf.org/17623.html,Visualisation de processus spatiaux à l'aide de la correction de Ripley,"Arthur Charpentier, Ewen Gallic",Poster,NA,NA,poster,"effets de bord, estimation par noyau, GIS, méthode de la circonférence de Ripley, polygones, processus spatiaux",rr2013
https://r2013-lyon.sciencesconf.org/18934.html,Visualisation et cartographie des données de capteurs météorologiques à l'échelle des terroirs viticoles,"Malika Madelin, Cyril Bonnefoy",Poster,NA,NA,poster,"web mapping, climatologie, vignoble",rr2013
https://r2013-lyon.sciencesconf.org/19165.html,R and the Cloud,Karim Chine,Invited conference,NA,NA,invited conference,"Cloud Computing, EC2, e, Learning, distant education, e, Science, Collaboration, Science Gateways, Big data, Analytics, as, a, Service",rr2013
https://r2013-lyon.sciencesconf.org/19259.html,R2GUESS: a GPU-based R package for sparse Bayesian variable selection,Habib Saadi,High performance computing,NA,NA,oral,"Biologie, Genomique, Bayesien, Selection de Variable, GPU, Statistiques en Grande Dimension.",rr2013
https://r2013-lyon.sciencesconf.org/18893.html,An R package using HPC for entropy estimation and MCMC evaluation,"Didier Chauveau, Pierre Vandekerkhove",High performance computing,NA,NA,oral,"Entropy estimation, High Performance Computing, Kullback divergence, MCMC algorithms, Nonparametric statistics, Rmpi",rr2013
https://r2013-lyon.sciencesconf.org/19061.html,Intégration R et C++ avec Rcpp,Romain Francois,High performance computing,NA,NA,oral,"R, Rcpp, c++",rr2013
https://r2013-lyon.sciencesconf.org/18235.html,frailtypack : Un package pour l'analyse de données de survie corrélées,"Alexandre Laurent, Yassin Mazroui, Audrey Mauguen, Virginie Rondeau",Health & biostatistics,NA,NA,oral,"Survie, Modèle à fragilité, Modèle conjoint, Evénements récurrents",rr2013
https://r2013-lyon.sciencesconf.org/19131.html,The Dataset Project: Handling survey data in R,"Emmanuel Rousseaux, Gilbert Ritschard",Health & biostatistics,NA,Human and social sciences,oral,"Survey, Data Management, Data processing, Data analysis, Panel Data.",rr2013
https://r2013-lyon.sciencesconf.org/19125.html,Sample Size Determination and Data Analysis in the context of continuous co-primary endpoints in clinical trials.,Jeremie Riou,Health & biostatistics,NA,NA,oral,"Sample Size Determination, Co, primary endpoints, Multiple testing, Clinical trials",rr2013
https://r2013-lyon.sciencesconf.org/18000.html,R as a sound system,Jérôme Sueur,Invited conference,NA,NA,invited conference,"acoustique, son, audio, série temporelle, temps, fréquence",rr2013
https://r2013-lyon.sciencesconf.org/18927.html,L'approche par comparaison de modèles avec R2STATS dans l'enseignement des statistiques en sciences humaines,Yvonnick Noel,Invited conference,NA,NA,invited conference,"Interfaces graphiques, GLM(M), facteur de Bayes, comparaison de modèles",rr2013
https://r2013-lyon.sciencesconf.org/19054.html,Un site web d'enseignement R automatisé et à gestion partagée,"Simon Penel, Stéphane Dray, Anne-Béatrice Dufour, Jean Lobry, Sylvain Mousset",Teaching,NA,NA,oral,"Statistique, Biologie, Enseignement",rr2013
https://r2013-lyon.sciencesconf.org/19035.html,Génération automatique de documents pédagogiques avec R pour l'enseignement et l'évaluation des étudiants.,Sylvain Mousset,Teaching,NA,NA,oral,"Pédagogie, génération automatique de documents, questionnaires à choix multiples",rr2013
https://r2013-lyon.sciencesconf.org/19163.html,Pistes de réflexion pour la mise en œuvre d'un enseignement à distance sur le test du khi carré d'indépendance pour des étudiants en master de sciences de l'éducation,Mehdi Khaneboubi,Teaching,NA,NA,oral,"initiation, enseignements à distance, sciences de l'éducation, khi deux",rr2013
https://r2013-lyon.sciencesconf.org/19357.html,De la biologie à l'algèbre linéaire ... en passant par R. Expérimenter la notion de projection.,"Anne-Béatrice Dufour, Stéphane Dray, Jean Lobry, Jean Thioulouse",Teaching,NA,NA,oral,"Enseignement, Biologie Humaine, Algèbre linéaire, Projection",rr2013
https://r2013-lyon.sciencesconf.org/18900.html,metaRNASeq: un package pour la méta-analyse de données RNASeq,"Guillemette Marot, Florence Jaffrézic, Andrea Rau",Genomic data analysis,NA,NA,oral,"méta analyse, analyse différentielle, RNA seq, transcriptomique, séquençage haut débit",rr2013
https://r2013-lyon.sciencesconf.org/19189.html,jointSeg : Segmentation de données génomiques en cancérologie,Morgane Pierre-Jean,Genomic data analysis,NA,NA,oral,"Bioinformatique, CNV, Cancer, Nombre de copies, Fraction d'allèle B, biostatistique, détection de ruptures",rr2013
https://r2013-lyon.sciencesconf.org/18944.html,HTSFilter: An independent data-based filter for replicated high-throughput transcriptome sequencing experiments,"Andrea Rau, Mélina Gallopin, Gilles Celeux, Florence Jaffrézic",Genomic data analysis,NA,NA,oral,"Independent filter, gene expression, RNA, seq, differential analysis",rr2013
https://r2013-lyon.sciencesconf.org/18876.html,Aspects de cartographie thématique pour les sciences sociales avec R,Joël Gombin,Spatial statistics,NA,Human and social sciences,Lightning talk,"Cartographie, Sciences sociales",rr2013
https://r2013-lyon.sciencesconf.org/18818.html,Nouvelles fonctionnalités du package fitdistrplus,"Marie Laure Delignette-Muller, Christophe Dutang",sess_4217,NA,NA,Lightning talk,"ajustement de distributions, bootstrap, données censurées",rr2013
https://r2013-lyon.sciencesconf.org/18849.html,SesIndexCreatoR : Un package R pour la création et la visualisation d'indices socioéconomiques,"Benoit Lalloué, Séverine Deguen, Jean-Marie Monnez, Cindy Padilla, Wahida Kihal, Denis Zmirou-Navier, Nolwenn Le Meur",sess_4217,NA,NA,Lightning talk,"Analyse en composantes principales, Classification Ascendante Hiérarchique, Statut socioéconomique",rr2013
https://r2013-lyon.sciencesconf.org/18878.html,PNN : une nouvelle bibliothèque R pour la modélisation d'un réseau de neurones probabilistes de Specht,Pierre-Olivier Chasset,sess_4217,NA,NA,Lightning talk,"Réseau de neurones artificiels, Probabilité",rr2013
https://r2013-lyon.sciencesconf.org/18912.html,Estimation des risques dans les formes familiales de cancer.,"Youenn Drouet, Valérie Bonadona, Christine Lasset",sess_4217,NA,NA,Lightning talk,"Statistique en génétique, Données familiales, Risque de cancer.",rr2013
https://r2013-lyon.sciencesconf.org/19030.html,Prévision de consommation électrique avec R,Raphaël Nedellec,sess_4217,NA,NA,Lightning talk,"Consommation électrique, GAM, modélisation",rr2013
